Index	AvgScore	Score	NormalizedClaim	Text
944	0.2948	0.4961	500,000 ballots in Virginia and 200,000 ballots in Nevada were sent to dead people, pets	Over 500,000 mail-in ballots in Virginia and 200,000 in Nevada were allegedly found with deceased individuals' names and pets' names.
945	0.1068	0.0424	The claim: President Donald Trump nominated himself to the Supreme Court	Nothing is being expressed due to lack of content.
946	0.2947	0.4574	The claim: A photo depicts a Dec. 12 march of 1 million Trump supporters in Washington, D.C.	The "1 Million for Trump March" in Washington, D.C. drew a significant crowd, as reported by Kim Jurincic, starting from today.
947	0.2950	0.6228	Kerala Muslims protest against Tripura Violence.	Muslims in Kerala are protesting against the recent violence that occurred in Tripura.
948	0.1073	0.3827	Face masks cause cancer	The author claims that face masks are deadly and harmful to health.
949	0.2952	0.5216	The plight of Hindu girls madly in love with Muslim boys.
Wake up Hindus wake up	Hindu girls are reportedly falling in love with Muslim boys, prompting concern among the Hindu community.
950	0.1488	0.0588	Messenger RNA COVID-19 vaccines aren't real vaccines, vaccination will turn body into 'virus-making factory'	A photo of a person with a syringe or vaccine, possibly with a sinister tone.
951	0.2951	0.4971	“James Comey has 50 counts of TREASON. And John Brennan has 48 counts of TREASON.”	James Comey and John Brennan are alleged to have committed a total of 98 counts of treason, with 50 counts attributed to Comey and 48 counts attributed to Brennan.
952	0.1489	0.2118	A viral photo of jailed Afghan children is not from any prison in Sindh.	A photo of a foreign minister on an official trip abroad was posted.
953	0.1129	0.2155	Satochi, a tablet advertised as a treatment for diabetes, is approved by the FDA (Food and Drug Administration)	The post uses diabetes as a metaphor for societal problems, and SATOCHI represents a supposed solution to government or institutional issues, promising quick and inexpensive fixes without addressing the underlying problems.
954	0.2949	0.3034	Trends of Aam Aadmi Party reaching Uttarakhand have started coming. Jago Hinduo Jago….	The Aam Aadmi Party is reportedly expanding its presence to Uttarakhand.
955	0.2951	0.5378	LAS CONDES Y VITACURA TIENEN BLOQUEADA LA INDEXACIÓN DE TRANSPARENCIA ACTIVA DE GOOGLE Y OTROS BUSCADORES	Los municipios de Las Condes y Vitacura han bloqueado el acceso a Google y otros buscadores para mantener ocultos documentos publicados en su sitio web, lo que dificulta el desarrollo de una democracia saludable.
956	0.2952	0.3404	China has produced first woman plastic, one thing is that, she doesn't have a soul, the end of the world is near.	China has created the world's first plastic woman, a synthetic human-like entity lacking a soul.
957	0.2951	0.2289	Several social media posts claim the aphelion phenomenon will increase Earth’s temperature till august. We fact-checked and found the claim to be False. The aphelion phenomenon affects the duration of weather, not the intensity.	From June 18th to August 2022, the Earth will experience the Aphelion phenomenon, resulting in colder temperatures, increased risk of flu, cough, and respiratory issues, and it is recommended to wear warm clothing and boost immunity through vitamins and supplements to mitigate its impact.
958	0.1069	0.0526	Some people were caught while hoarding hundreds of EVM machines in a strong room in Bina Bazar in Madhya Pradesh	The author implies a biased election system in India.
959	0.2948	0.3358	A video claiming that Rahul Gandhi refused to take aarti during Navaratri pooja is doing rounds on social media.	Rahul Gandhi refused to perform the aarti ritual.
960	0.1128	0.0890	"'Defunding' to a lot of people means break up the police forces, and either that or don't give them any money, so essentially they are breaking it up."	The entity (government) threatens to use military force to control civil unrest and looting, potentially violating human rights.
961	0.2948	0.4396	Video of 28 sadhus who were caught red handed while kidnapping children and removing their kidneys in Varanasi	Twenty-eight sadhus were caught selling kidneys of stolen children in Uttar Pradesh, where children are allegedly being abducted, having their kidneys removed, and their bodies dumped in forests.
962	0.1128	0.1241	Says Joe Biden said “Why am I doing this? Why? What is my real aim?”
	Joe Biden questions his motivations and the purpose behind his actions.
963	0.2944	0.1634	It may not be the lost city of Atlantis, but a social media post questions whether another island – Australia – is also the product of fiction.	The claim is that Australia does not exist and is a massive hoax created by leading governments to cover up the alleged mass murder of 162,000 people who were supposedly transported there, with all evidence and personal experiences being fabricated lies and deceptions.
964	0.2943	0.1957	Says “every time" the DSCC endorsed someone in North Carolina's U.S. Senate primary, "and the person they didn’t support was black, the candidate they picked ended up losing."	The Democratic candidate ultimately lost in the general election because the party's division during the primary, often along racial lines, led to a lack of unified support for the chosen candidate.
965	0.2945	0.4711	Rare pics of Sant Gajanan Maharaj	Four rare pictures of Shegaon's Gajanan Maharaj are circulating on WhatsApp.
966	0.1074	0.5111	Irradiated food causes cancer	Radiated food causes various types of cancer, take control of your health.
967	0.2948	0.7112	Kamala Harris failed the bar exam on her first attempt, while Amy Coney Barrett graduated at the top of her law school class	Kamala Harris initially failed the bar exam, whereas Amy Coney Barrett graduated at the top of her class.
968	0.2948	0.3348	Those in the country illegally can be police officers in California	Undocumented immigrants are now eligible to become police officers in certain jurisdictions.
969	0.1077	0.2857	Nasal flu vaccines given to children contain strep A.	The UK's flu nasal spray may be linked to strep deaths in children.
970	0.2946	0.1474	“We will be over 290 electoral votes on Election Night ... no matter what they (Democrats) try to do, what kind of hijinks or lawsuits or whatever kind of nonsense they try to pull off.”	According to Trump adviser Jason Miller, some Democrats believe that President Trump will be leading on election night, but Democrats will then attempt to alter the outcome after the election by counting all remaining ballots.
971	0.1075	0.0442	Trump installed this wall at the White House on Election Day	The author expresses appreciation while also seeking help with verifying a suspicious image.
972	0.2943	0.3114	The claim: Democrat-led states where Trump was winning stopped counting votes on election night. This is election meddling.	The Democratic-run swing states' decision to stop counting votes without a valid reason, despite Trump leading by hundreds of thousands of votes, constitutes domestic election interference and meddling.
973	0.2943	0.3129	108 people died from Covid-19 in China on February 10th, one of the worst days so far.	On February 10th, coronavirus claimed 108 lives in China, whereas other causes like cancer, heart disease, diabetes, and suicide resulted in significantly higher fatalities, with 26,283, 24,641, 4,300, and 3,024 deaths respectively, putting the coronavirus toll into perspective.
974	0.2944	0.3325	The Conservatives have pushed millions of people into poverty after 12 years in government.	The UK government is failing to address the cost of living crisis, which is driving millions into debt, poverty, and destitution.
975	0.2944	0.3525	Images show police presence during Black Lives Matter demonstrations compared to Capitol riot	The security response and treatment of citizens protesting at the Lincoln Memorial during a Black Lives Matter protest and at the Capitol today show a stark contrast.
976	0.2947	0.5538	40 students admitted after vaccination in Kanpur	Forty students were admitted to a facility in Kanpur after receiving a vaccination.
977	0.2949	0.4702	Left Lemur Dravidian Stocks won’t talk about this
10,000 year old Maha Vishnu Statue, Gold earnings & parts of Earthen vessels were identified through Archaeological Excavation in Vadakupatti, Kanchipuram, Tamil Nadu	An archaeological excavation in Vadakupatti, Kanchipuram, Tamil Nadu, uncovered a 10,000-year-old Maha Vishnu statue, gold earnings, and earthen vessel parts.
978	0.1128	0.1532	Health Minister Greg Hunt admitted no one in the country had died from a locally transmitted case of COVID-19.	The government (LNP) prioritized saving their own over the safety of the public, leading to preventable deaths in the aged care system.
979	0.1078	0.3097	The claim: Resistance to COVID-19 vaccine mandates is responsible for supply chain backups	Vaccine mandates are causing supply chain disruptions due to truckers' refusal to drive into certain areas.
980	0.2950	0.6541	Indian Air Force, Salute Indian Army	The Indian Air Force pays tribute to the Indian Army.
981	0.2950	0.2593	Haldiram’s group is currently under the ownership of a Muslim; Yogesh & Naresh, grandsons of Haldiram sold the company to a Muslim	The Haldiram Namkeen company, originally founded by Haldiram, has been sold by its owners, Naresh and Yogesh Khandelwal, to a Muslim individual, resulting in a change of ownership and control.
982	0.2956	0.8848	This river of South India appears on the new moon of Pitra Paksha and disappears on the new moon day of Deepawali.	The river in South India appears on the new moon of Pitra Paksha and disappears on the new moon day of Deepawali, remaining visible for only a month.
983	0.2955	0.1902	The US Food and Drug Administration (FDA) has revoked a PCR Covid-19 test.	The Medicines and Healthcare products Regulatory Agency (MHRA) is conducting a thorough risk assessment in collaboration with NHS Test and Trace to ensure patient safety and will issue necessary safety information for products used in the UK.
984	0.2955	0.2848	"After (the assault weapon ban) passed in 1994, there was a big drop in mass shooting deaths. When the ban expired, they rose again."	The US should reinstate the assault weapons ban, limit high-capacity magazines, and implement universal background checks to reduce mass shooting deaths.
985	0.1079	0.0670	Video shows President Joe Biden saying "bingo" after a reporter says: “To gun owners out there who say, well, a Biden administration means they’re going to come for my guns.”	The country is in a poor condition, contrary to official reports.
986	0.2950	0.0794	Vaccines have led to a significant rise in mortality and journalists are writing cover-up stories to explain away deaths.	The person responsible for this is a genius.
987	0.2950	0.3068	Australia: Parents go furious as a video of children in Australia being taught how to pray in a mosque goes viral.
Furious parents accuse the school of brainwashing and Islamizing their children in the name of pleasing a migrant community.	Parents in Australia accuse a school of brainwashing their children by teaching them Islamic prayers in a mosque, sparking allegations of prioritizing migrant community interests over their own.
988	0.2950	0.3049	NHS Test and Trace has employed about 20,000 staff.	The £37 billion spent on Track and Trace is questioned as it equates to £400 per test and £1.85 million per staff member, prompting concerns over the allocation of funds.
989	0.2948	0.0629	Deaths from Covid-19 vaccines are being miscategorised as deaths from “Sudden Adult Death Syndrome”.	The user is expressing sadness.
990	0.2950	0.4817	Tokyo Olympic 2021.... Wonderful closing Ceremony at the Olympics like each person was digitally programmed...	The 2021 Tokyo Olympics had a wonderful closing ceremony that featured a digitally programmed performance by each participant.
991	0.2952	0.4664	You can get a free iPhone 13 Pro Max from the government if you are on certain benefits.	The government is providing free iPhone 13 Pro Max devices to individuals who receive government assistance, such as food stamps, medical aid, or Section 8 benefits.
992	0.1078	0.1396	“Asteroid warning: NASA tracks a 4KM killer rock on approach - Could end human civilisation.”	The author expresses that asteroid warnings are often exaggerated and false.
993	0.2953	0.6506	Trump got 74 million votes and there are only 133 million registered voters in the USA	Donald Trump received 74 million votes in an election where there were 133 million registered voters in the United States.
994	0.2953	0.2735	On confirming a Supreme Court justice nominee in a presidential election year.	I support President Trump's efforts to fill the Supreme Court vacancy created by Justice Ginsburg's passing.
995	0.1078	0.1214	According to NHS England figures, the number of people whose death certificates show death from only coronavirus, i.e. no pre-existing condition, is 1,265.	The number is significantly less than 40,000.
996	0.2956	0.7690	Reciting Sanatani Shloka at the funeral of Queen Elizabeth of Britain	A Sanatani Shloka was recited at the funeral of Queen Elizabeth II of the United Kingdom.
997	0.2956	0.3204	Sardar Gyan Singh Sohanpal is viral with a claim that Singh, a 10-time MLA is preparing to contest the election for the 11th time.	Sardar Gyan Singh Sohanpal, a 91-year-old politician, has been elected as an MLA for 10 consecutive terms and is currently preparing for his 11th term.
998	0.2956	0.3410	Police have rescued newborn babies that were abandoned in multiple English towns and cities.	The police in Leeds have found an abandoned newborn baby and are seeking assistance to identify the child's parents.
999	0.2955	0.1404	The EU has ordered organic farmers to treat sick animals with homeopathy in a new directive.	The Department for Food and Rural Affairs (Defra) stated that farmers are correctly informed, as quoted in the Telegraph's article.
1000	0.2958	0.6229	Track and Trace is costing UK taxpayers £37 billion.	The construction of the Channel Tunnel required approximately six years and 13,000 workers, costing £4.65 billion, equivalent to around £12 billion today, while the UK's "Track & Trace" system is estimated to cost taxpayers £37 billion.
1001	0.2959	0.4098	Modi ji supporting both Shahrukh Khan and his movie Pathan against all odds
#ShahRukhKhan #Pathan #Modi	Prime Minister Modi is supporting Shahrukh Khan and his movie Pathan.
1002	0.1125	0.1556	A poll of 1,500 drivers by motoring campaign group Fair Fuel UK found 91% supported cyclists being forced to 'have road registration IDs'.	The user is advocating for increased regulation and surveillance of cyclists, suggesting they be held to similar standards as vehicle drivers.
1003	0.2963	0.8437	Tornado at the Phillies game last night.	A tornado occurred during the Phillies game last night.
1004	0.2962	0.1786	Drink plenty of water	The Coronavirus can be prevented and identified by recognizing its symptoms, such as a dry cough, sore throat, and high fever, and taking precautions like frequent handwashing, gargling with salt water, and drinking warm water to reduce the risk of infection.
1005	0.2963	0.3676	144 years old buddhist monk	A 144-year-old Buddhist monk exists.
1006	0.2965	0.5456	Multiple posts on social media claim a young American woman is preparing to become the first human on Mars, and that she will never return to Earth, get married or have children.	Alyssa Carson is preparing to become the first human to travel to Mars, a journey from which she will not return, thereby sacrificing her ability to get married and have children.
1007	0.1124	0.1632	A tweet is being shared widely with a screenshot of another tweet from the President’s account that asks doctors to not charge some of their patients who cannot afford.	The high cost of education is being criticized as a burden on medical professionals, implying that the government and educational institutions are prioritizing profits over public service.
1008	0.2964	0.3088	In #बैंगलोर in #ChristUniversity in #ethnicday the song ‘Bharat Ka Bachcha Bachcha, Jai Jai Shri Ram Bolega’ was played in the middle… then look at #stundents of #जोश	The song "Bharat Ka Bachcha Bachcha" was played at an event in Christ University, prompting a wildly enthusiastic response from the crowd.
1009	0.1124	0.1205	The World Health Organisation said that women of childbearing age should be banned from drinking alcohol.	The government is revising its policy to avoid public misunderstanding and criticism.
1010	0.2961	0.2566	On not confirming a Supreme Court justice nominee in a presidential election year.	I support President Trump's efforts to fill the Supreme Court vacancy created by Justice Ginsburg's passing.
1011	0.1129	0.2239	The image shown is that of a man whose hand is infected, It is a disease.	The user is warning others about a disease allegedly linked to eating semo, possibly using it as a metaphor to criticize the government or companies, specifically those from India, for their handling of epidemic issues.
1012	0.1467	0.2778	People are performing Yoga in Japan un huge numbers	People in Japan practicing Surya Namaskar and chanting Gayatri Mantra.
1013	0.2958	0.1309	There are 40,000 third-level students in northwest Ireland, with 7,000 graduates annually ready for employment.	The Ireland North West delegation, including representatives from local councils, universities, and businesses, is attending a business breakfast in Philadelphia to showcase the region's unique cross-border location for investment and business opportunities.
1014	0.1471	0.3853	A Facebook post claims former Fijian prime minister Laisenia Qarase died from the coronavirus.	Former Fiji PM Laisenia Qarase died from Covid-19 in Suva.
1015	0.2960	0.4978	Testosterone levels dropped by 50% in recent decades	The average testosterone level of a 22-year-old male today is comparable to that of a 67-year-old male in the year 2000, having fallen by approximately 50% over the last two decades.
1016	0.1126	0.0785	Post implies Moderna suing Pfizer for patent infringement proves the COVID-19 vaccine was developed before the pandemic	The user is criticizing censorship on social media, particularly Instagram, by expressing frustration over repeated bans and comparing their need for an audience to narcissism, implying that institutions like Instagram are suppressing free speech.
1017	0.1127	0.1714	An image of rising homicide rates in seven cities with the words, “Welcome to President Biden’s America.”	Criticism of the current US government under President Biden.
1018	0.2959	0.6770	A man with dementia named Martin Jones is missing with his dog.	Mr. Martin Jones, a 79-year-old man with dementia, is missing after driving away yesterday with his dog Baxter, and a silver alert has been activated to ensure his safe return.
1019	0.1472	0.3945	Viral video of Lord Ganesh from Nagpur	A photo or video of a miraculous Ganesh idol at Mr. Bangre's residence in Nagpur.
1020	0.2962	0.6707	Greenwich council is set to remove a memorial stone to Lee Rigby.	Greenwich Council is removing the Lee Rigby memorial stone that was laid at the site.
1021	0.1470	0.0610	Covid-19 infections have increased after the vaccines	A person is shown looking frustrated, with an elephant in the room, symbolizing a taboo topic.
1022	0.2962	0.6466	Video shows Australian surgeon having stroke after 3 COVID-19 vaccine doses	An Australian surgeon who had received three COVID-19 vaccine doses suffered a stroke while performing surgery.
1023	0.2964	0.4377	Indian sprinter Hima Das won a gold medal in the Women’s 400-metre race at the CWG 2022	Hima Das won the gold medal in the 400m event at the Commonwealth Games in Birmingham.
1024	0.1074	0.0685	Says he "rebuilt the military"	Optimism and positivity for the future are being expressed.
1025	0.2961	0.2665	“Mike Lee advised Trump's legal challenges to overturn our election” and “was one of only two senators who was in on the scheme.”	Senator Mike Lee is accused of involvement in attempts to overturn the election and defending January 6th insurrectionists, and now a Trump lawyer is invoking the Fifth Amendment regarding Lee's alleged role.
1026	0.2961	0.2588	In #Gujrat the broom will fly, dust will not be visible, the paw will not be visible because the people of Gujarat have decided to drive away #मोदी_हटाओ_देश_बचाओ #भाजपा @ArvindKejriwal  Gujarat. #मोदी_हटाओ_देश_बचाओ	The people of Gujarat have decided to vote against Modi and the BJP, as advocated by Arvind Kejriwal, in an effort to bring about change in the state.
1027	0.2961	0.2568	Liquor mafia fighting, being intoxicated!
Law and order has broken down, Nitish Kumar is insensitive!!
Are the liquor mafia beating the police only? If the police is also not safe, then how will the general public be protected, Nitish Kumar?
#फर्जी_शराबबंदी
#JungleRajReturns	The liquor mafia is beating people and selling spurious liquor, while the police is also involved in this illegal activity, and the public is questioning how Nitish Kumar's government will ensure safety and security.
1028	0.2960	0.2186	China has closed down its last coronavirus hospital. Not enough new cases to support them.	Despite the challenges posed by the coronavirus, several positive developments have been reported, including the closure of China's last coronavirus hospital, successful treatments in India, potential vaccines in development, and recoveries in various countries, offering hope for containment and management of the outbreak.
1029	0.2961	0.3804	The claim: Stacey Abrams had the Georgia governorship stolen for her by a ‘corrupt’ secretary of state, then registered 800,000 new voters	Stacey Abrams' claims of a stolen election and voter suppression were deemed unfounded and lacking evidence by the court, according to Georgia Secretary of State Brad Raffensperger.
1030	0.2961	0.3692	Ian Austin, former Labour MP has said he won’t vote for Labour.	Ian Austin and Ken Clarke, former ministers of Labour and Conservative parties, respectively, have announced they will not vote for their respective parties.
1031	0.1464	0.0595	Image showing infiltrators who have entered into Assam	Protesters marching, holding signs, and demanding freedom from corruption.
1032	0.2958	0.1592	These images are all from Black Lives Matter protests in London last weekend.	The police officers present at the protests this weekend did not consider the events to be peaceful, as evidenced by photos that were noticeably absent from today's newspapers.
1033	0.1461	0.0806	Diane Abbott said that Chairman Mao did more good than harm.	Photo of Mao Zedong or Chiang Kai-shek, Chinese leaders during WWII and post-feudal era.
1034	0.2957	0.5260	Leni Robredo said the Philippines is not a narco-state because the country's drug problem is huge.	Leni Robredo believes that despite the huge drug problem, the Philippines is not a narco state.
1035	0.2955	0.0859	An audio on whatsapp appeared in Italy in the last few hours, it shows coronavirus deaths (Sars-Cov-2) closed in body bags abandoned in bulk in the corridors of a hospital in Bergamo. The video is only shared through whatsapp in Italy so it's impossible to give you an italian link.	The hospitals and morgues in Guayaquil, Ecuador, have reached their maximum capacity to incinerate the coronavirus-infected bodies.
1036	0.2954	0.1423	During the 1918 flu pandemic, San Francisco residents formed the “Anti-Mask League.” San Francisco “was ultimately one of the cities that suffered the most with a high death rate.”	Over 2,000 people attended a San Francisco event organized by the "Anti-Mask League" to protest the mandatory masking ordinance.
1037	0.1122	0.2906	People shouting ‘Allahu Akbar’ in Europe after the Coronavirus outbreak	People are using the coronavirus as a metaphor to criticize the government's handling of Muslim-related issues in Europe.
1038	0.2951	0.2937	Gin-soaked raisins be used to cure arthritic pain	A 105-year-old woman attributes her health and longevity to consuming nine gin-soaked raisins daily.
1039	0.1067	0.1486	A Facebook post claims the COVID-19 crisis is the latest in a once-every-100-years historical pattern of pandemics.	History repeats itself every 100 years with a pandemic.
1040	0.2948	0.1264	The Washington Court has ordered to train Modi on Covid safety measures! Modi met the American delegates without wearing a mask properly. Hence the Court has ordered to train him on Covid safety measures.	The claim can be standardized to: The World Health Organization has recommended measures to prevent the spread of coronavirus in Washington.
1041	0.2948	0.3596	In the federal trial of Ghislaine Maxwell, the judge issued a “gag order” and barred the media from the courtroom.	The Ghislaine Maxwell trial has been restricted by a media-wide gag order, prompting demands for transparency and public disclosure of evidence and individuals involved in the Jeffrey Epstein and Ghislaine Maxwell child abuse case.
1042	0.1067	0.1659	Video of PM Narendra Modi revealing his formula to fool the poor people of this country	Politicians deceive and divide the poor to maintain power.
1043	0.1456	0.0732	The claim: President Trump claimed doctors said 'they've never seen a body kill the coronavirus' like his body	A photo of the President and First Lady with COVID-19 test results or in quarantine.
1044	0.2946	0.5153	The Daily Mail front page on 11/11/2019 said “An official report finds that Boris Johnson’s Conservative party received donations from nine Russian donors with suspected links to the Kremlin. Does our Prime Minister choose to publsh [sic] it? No, Johnson PERSONALLY blocks publication of the report.”	The UK Prime Minister, Boris Johnson, personally blocked the publication of an official report that revealed his Conservative party received donations from nine Russian donors with suspected links to the Kremlin.
1045	0.2948	0.4852	Picture of the Virabhadreshwara temple that emerged while demolishing a Mosque in Raichur, Karnataka	The demolition of a mosque's minaret in Raichur, Karnataka, led to the discovery of the ancient Veera Bhadeshwara temple.
1046	0.1123	0.1271	To the end of 2021, there have been 156,924 deaths within 28 days of a positive Covid-19 test in the UK.	The user is criticizing governments or health institutions for prioritizing vaccination of young children over addressing the needs of elderly individuals, implying that the focus is misplaced.
1047	0.2947	0.3746	The same image of an elderly woman being vaccinated has been used by the media to show a woman called Joan being vaccinated in Manchester and a woman called Susan getting vaccinated in South Africa.	The mainstream media is accused of disseminating false information, as evidenced by allegedly using the same individuals, such as "Joan" and "Susan", in different vaccine centre locations, including Manchester and South Africa, to deceive the public.
1048	0.2947	0.3130	The COVID-19 vaccine doesn't stop virus spread, so it can't protect others	A Pfizer director has admitted that the company's COVID-19 vaccine was not tested for its ability to prevent transmission, contradicting the widespread claim that it would stop the spread of the virus.
1049	0.2949	0.4819	Rep. Lauren Boebert made an incorrect statement about the spy balloon.	Lauren Boebert claimed the Chinese spy balloon flew at an altitude of approximately 60,000 feet, equivalent to about one mile high.
1050	0.2946	0.0000	Sonali Phogat’s dance video captured in Goa on the night of her death	यह व्यक्ति अपने जीवन भर नेताओं की कठपुतली बनकर नाचती रही और समाज का साथ नहीं दिया, और उसके शौक उसके मरते दम तक साथ नहीं छोड़े।
1051	0.2948	0.4563	Lowe’s has announced that everyone who shares this link will be sent a $150 coupon for its anniversary	Lowe's is offering a $150 coupon to individuals who share a specific link in celebration of its anniversary.
1052	0.2948	0.3003	Kari Lake’s lawsuit “exposes Arizona used no signature verification.”	Kari Lake's lawsuit alleges that Arizona failed to verify signatures during the election process.
1053	0.1451	0.0450	Video shows hidden theater “where elites sacrifice kids.”	A disturbing or revealing image/video exposing a harsh reality or truth.
1054	0.2946	0.3781	Congress MLA Anil Upadhyay speaking in support of CAA and NRC	Congress MLA Anil Upadhyay unintentionally made a correct statement that is being shared in a video, which is being made viral for the entire nation to see.
1055	0.2946	0.3204	Coimbatore Corporation has built a toilet with two commodes next to each other without a wall between them.	The Coimbatore Corporation has introduced couple's toilets, but they are currently without doors, as announced to the Chief Minister of Tamil Nadu.
1056	0.1456	0.3833	There was a 1500 per cent increase in 2021 on the previous record year for miscarriages/stillbirths in the US.	A graph or chart showing a significant increase in stillbirths and miscarriages in the US from 2009 to 2021.
1057	0.2943	0.0578	DMK should stop the casteism unleashed on VCK as they have power in their hands – Vaiko	The user is reporting that the "Fake News Template" is being used to spread misinformation on Reddit.
1058	0.2945	0.4534	This is the Video of Late Congress Leader Ahmed Patel's Funeral	The number of attendees at a marriage is regulated, whereas there is no law governing the number of attendees at a funeral, as exemplified by Ahmed Patel's funeral.
1059	0.2948	0.6466	Video of Lions in Gir Forest survived Cyclone Tauktae	The natural disaster Cyclone Tauktae had a limited impact on the lions in Gir Forest, allowing them to survive the event.
1060	0.2946	0.1235	The claim: In 2016, Trump said, "Anyone being investigated by the FBI is not qualified to be the President of the United States" on six different dates	Fact checkers at USA Today have determined that the claim about Trump making a specific statement is false, as there is no evidence to support it according to transcripts of his appearances and rallies.
1061	0.2945	0.1306	Oxford is to trial a “climate lockdown” which will confine residents to their local neighbourhood and require them to ask permission to leave.	The traffic filters in the city will manage congestion and support public transport by requiring drivers to take alternative routes, such as the ring road, during certain times of the day.
1062	0.1453	0.3167	Visuals of a temple located in Madhya Pradesh’s Anuppur district completely built using teak wood	A Hindu temple in Anuppur, Madhya Pradesh, made entirely of Sagwan wood.
1063	0.2943	0.4261	“Attorney General Garland is weaponizing the DOJ by using the FBI to pursue concerned parents and silence them through intimidation. Florida will defend the free speech rights of its citizens and will not allow federal agents to squelch dissent.”	The state of Florida will defend its citizens' free speech rights and prevent federal agents from intimidating and silencing concerned parents through the Department of Justice and FBI.
1064	0.2944	0.3348	The vaccine for coronavirus existed since 2001 and 19 years later they say there is no vaccine	It has been 19 years since 2001, and yet a vaccine has still not been developed.
1065	0.2945	0.4679	"Michigan sends absentee ballot applications to 7.7 million people" and "this was done illegally and without authorization." 	Michigan's Secretary of State sent absentee ballot applications to 7.7 million residents without authorization, prompting concerns about potential voter fraud and sparking a call to withhold funding to the state.
1066	0.1114	0.0872	The World Health Organisation boss has announced the approach of another pandemic - the Marburg virus.	The pilot is speaking out against the Qantas vaccine mandate, symbolizing resistance to institutional overreach and coercion.
1067	0.2946	0.5835	Had gone to get India closed. In Papalaj, Rajasthan, the public thrashed him badly and blackened his face.
	A man was publicly thrashed and had his face blackened in Papalaj, Rajasthan, after attempting to close India.
1068	0.2943	0.0443	Says the "when the looting starts, the shooting starts," phrase "means two things, very different things. One is, if there’s looting, there’s probably going to be shooting, and that’s not as a threat, that’s really just a fact, because that’s what happens. And the other is, if there’s looting, there’s going to be shooting."	The President has assured Governor Tim Walz of military support to prevent looting and maintain order in the wake of George Floyd's death.
1069	0.1059	0.2147	Pregnant women are 22 times more likely to die from Covid-19 than other women.	Lack of proper ICU services increases COVID-19 mortality in pregnant women.
1070	0.2940	0.1499	Nehru is taking OATH in Britain as a British citizen to become PM of India ? What a mockery, Congress has done to the Indian citizen & his family continude with GANDHI surname ? Reason India should be “CONGRESS MUKT BHARAT”!	As a British agent, he was required to take an oath in the name of the Queen.
1071	0.2941	0.3477	Amul butter raid visuals are from Jahagir Puri, Delhi	An illegal factory in Jahangir Puri, Delhi, is allegedly manufacturing counterfeit Amul Butter products.
1072	0.2942	0.4464	Wearing Mask To Protect From COVID-19 Causes Fungal Lung Infection;	Wearing masks for extended periods without taking breaks may increase the risk of developing fungal lung infections, prompting some individuals to seek emergency medical attention.
1073	0.2946	0.7472	“MSNBC announced Trump won 2020 election.”	MSNBC announced that Trump won the 2020 election.
1074	0.1111	0.0922	All Filipinos, whether rich or poor, are entitled to the government’s cash assistance of P5,000 to P8,000	The user is questioning if the Department of Social Welfare and Development (DSWD) understands the issue at hand, implying incompetence or lack of awareness.
1075	0.2945	0.4061	Burning camphor and inhaling the smell combats air pollution	Inhaling the aroma of camphor, either by lighting it or wearing camphor-infused cotton beads around the neck, helps counter air pollution.
1076	0.2946	0.4247	The tests conducted at the 199 testing centres, as well as the mobile test centres, are all done within 24 hours.	The Prime Minister stated that tests conducted at regional test centers and by mobile teams are typically completed within 24 hours.
1077	0.2947	0.3207	Video of a Maulvi in India beating a child indiscriminately	No action is being taken against the Maulvi in the Madrasa due to concerns about preserving secularism, despite alleged mistreatment of a young child.
1078	0.1058	0.0775	Norway has reclassified the coronavirus as 'no more dangerous than ... flu'	Norway is praised for being the first to practice common sense.
1079	0.1059	0.2102	The EU did not help Britain during the Falklands War, and instead sent weapons to Argentina.	European Community supports the UK with an arms embargo and import stop on Argentina.
1080	0.2947	0.6437	The new daily allowance for peers in the House of Lords is £323.	The daily allowance for peers in the House of Lords is £323, which exceeds the monthly allowance of £317.82 for a single person over 25 on Universal Credit.
1081	0.2949	0.5299	The EU has exported 41.6 million vaccines so far, 10 million of which were to the UK.	The country has exported 41.6 million vaccines, with the largest recipient receiving 10 million, despite being accused of "vaccine nationalism" and "dictatorial behavior" regarding vaccine distribution.
1082	0.2947	0.1585	The UK has signed an agreement that says for every asylum seeker it sends to Rwanda, it will bring back one vulnerable refugee to the UK.	The government will provide further details on the resettlement of vulnerable refugees at a later time.
1083	0.2947	0.2752	Sen. Marco Rubio signed a 2021 letter that “supports waivers that would reduce visual track inspections.”	Secretary Pete was absent during the derailment and then falsely claimed that a 2021 letter advocating for increased track inspections was actually a call for deregulation, demonstrating his incompetence and prioritization of personal political ambitions.
1084	0.1056	0.0638	One in five Britons are resorting to 'DIY dentistry' due to a drought of NHS dental appointments, according to a recent poll.	The author highlights a makeshift dental solution for patients.
1085	0.1108	0.1181	The claim: Animal agriculture is the biggest contributor to climate change	The company is promoting its eco-friendly and socially responsible practices to appeal to environmentally and socially conscious consumers.
1086	0.1435	0.1471	Taliban Flag hoisted in NEMA Office	Photo of NEMA DG's office with Taliban-like decor or Islamic extremist symbols.
1087	0.2939	0.2584	Monkeypox is only circulating in countries where the Pfizer COVID-19 vaccine is being distributed and is used to advance the Great Reset	The monkeypox outbreak appears to be predominantly occurring in countries with high vaccination rates, suggesting a potential correlation between vaccination and the spread of the disease.
