Index	AvgScore	Score	NormalizedClaim	Text
1087	0.1435	0.1196	Monkeypox is only circulating in countries where the Pfizer COVID-19 vaccine is being distributed and is used to advance the Great Reset	A person questioning the correlation between monkeypox and vaccinated countries.
1088	0.1436	0.2317	A Facebook user is looking for their 87-year-old neighbour called Mr Andrew who went missing with his dog.	A photo of an 87-year-old man with dementia and his dog Rex.
1090	0.1437	0.1926	As announced by PM Modi - If you have a function/party in your house and a lot of food is being wasted, please call 1098 (Anywhere in India) - The Child Helpline people will collect the food	A post about reducing food waste by donating excess food to children in need through India's Child Helpline (1098).
1091	0.1435	0.0000	हमदर्द का स्वामित्व एक इस्लामिक संस्था मुस्लिम वक्फ बोर्ड के पास है। इसके सारे कर्मचारी मुसलमान है।	A photo of Hamdard company's logo or product packaging, specifically Ruhafza.
1093	0.1433	0.0495	The Queen didn’t die on 8 September.	A person holding a sign protesting digital IDs and currency.
1096	0.1434	0.1825	The claim: The Earth is flat because cities cannot be upside-down	A globe is shown with a red X marked through it, and a flat disc with an ice wall around it.
1097	0.1434	0.1418	Tears of a Mother… The Debt on the Soul of Nation. #JusticeForRinkuSharma	A grieving mother crying, with a photo of Rinku Sharma in the background.
1101	0.1432	0.0227	“Biden admits $5 gas is being done on purpose” and “this has been his plan all along.”	A politician criticizing Putin, then revealing it's a strategic move.
1103	0.1431	0.1289	A Facebook user needs help to identify a young cyclist left unconscious following a recent hit and run incident.	A photo or video of an unconscious young girl in a hospital bed.
1104	0.1430	0.0639	Various posts shared on social media platforms claims that monkeypox is the same as VAIDS, which is caused by Covid-vaccine. We fact-checked and found this claim to be False.	Image likely shows a person with a rash or lesions, possibly with a caption warning about vaccine-induced acquired immunodeficiency syndrome (VAIDS).
1105	0.1431	0.2206	Lisa Murkowski, Susan Collins and Mitt Romney “are pro-pedophile.”	A photo or video likely shows a tweet or post criticizing Senators Murkowski, Collins, and Romney.
1108	0.1430	0.0581	Says Marjorie Taylor Greene said “246 years ago Jesus Christ performed his miracle of making a single days worth of bullets last 8 days.”	A photo of national heroes or soldiers, likely in patriotic attire or poses.
1109	0.1429	0.0931	Britain Mata Ki Jai. This photo is hard to find, should reach every phone. Let everyone know who is the traitor of the country. When the whole country was fighting with the British, some traitors were saluting the Queen of England. I have heard that their descendants call themselves patriots	Image of Indians saluting the British Queen during colonial rule.
1110	0.1427	0.0000	4000 RSS workers arrested	Photo of Pakistan Army atrocities during Bangladesh Liberation War.
1112	0.1425	0.0433	Says Voltaire said, “To learn who rules over you, simply find out who you are not allowed to criticize.”
	A photo of Dr. Anthony Fauci with a caption criticizing blind trust in authority.
1114	0.1426	0.2197	The Government of India’s Digitize India Platform (DIP) is providing part-time income for digitizing old government documents	A screenshot of the Digitize India platform website with a certificate issue notification.
1115	0.1424	0.0442	The EU ‘divorce bill’ will cost £42 billion.	A graph showing estimated losses to fraud and error in UK COVID-19 schemes.
1116	0.1425	0.1645	On 8 May 2021 the Genocide Act was repealed. Genocide is now legal.	A UK law document about the Genocide Act 1969, noting its repeal and pending changes.
1117	0.1424	0.1150	"There’s danger involved in drop boxes. People need to think about it. Okay. Imagine someone decides ‘oh, there’s a drop box I’m just going to put some explosive and and blow it up and burn all of those ballots’ and now those votes don’t count at all."	Marco Rubio expresses concern about election safety, citing a hypothetical scenario of someone blowing up a ballot drop box.
1119	0.1425	0.1562	monkeypox virus was made in Wuhan’s lab	A photo of President Biden and a Wuhan lab working on a monkeypox vaccine.
1120	0.1424	0.0859	Ukrainian President Zelensky and Wife in their younger n happy days. Hmmm.. how, just in one mad moment, your life can turn upside down. Truly, life is an unfathomable paradox. This can happen to anyone of us. Just Pray	Photo of young Zelensky and his wife smiling together.
1122	0.1423	0.0873	Senate Republicans' move to confirm Judge Amy Coney Barrett to the Supreme Court in an election year is "not constitutional."	Joe Biden criticizes Republicans for packing the court, calling it unconstitutional.
1123	0.1421	0.0562	70% of Conservative constituencies and 60% of Labour constituencies voted to Leave in the EU referendum.	Election results with uncertain voting data.
1124	0.1422	0.1712	A city centre fight was filmed in Luton as pubs re-opened in April 2021.	People are shown entering or sitting in a Luton pub.
1128	0.1424	0.2548	Says Joe Biden was “wearing a wire” during the first presidential debate.	Photo of Joe Biden with a visible earpiece or wire.
1129	0.1423	0.0785	Connecticut ballot initiative on early voting would "remove the requirement of a certified seal from certain ballots."	A tweet that got the user's Twitter account suspended.
1131	0.1421	0.0735	The number of people going to Accident and Emergency is rising every year.	A graph or chart showing population growth and projections.
1132	0.1420	0.0862	Under an 1866 Supreme Court ruling, stay-at-home orders are illegal and can be disregarded with impunity.	A person is expressing frustration with Democratic states overstepping their power.
1134	0.1419	0.0549	The claim: Hunter Biden paid Joe Biden $50,000 a month in rent for home with classified documents  	A video of checkers pieces jumping in a playful manner.
1136	0.1420	0.2295	Nrc started in assam.They have begun evicting people from their homes,the media doesn't show it ,they are already bought and gagged ,so it is our responsibility now to share this video.	A video shows people being evicted from their homes in Assam due to NRC.
1137	0.1421	0.1701	From 1997-2010 Labour sold off the majority of NHS hospital buildings to private investors.	A person criticizing the Labour party's hypocrisy on NHS privatization.
1139	0.1422	0.2030	A video shows an apartment building in Turkey collapsing after the massive earthquake that hit the country on 6 February 2023.	A massive earthquake strikes southern Turkey, causing hundreds of deaths.
1141	0.1423	0.2015	A social media post claims the high number of false-positive results from COVID-19 tests is rendering reported case numbers meaningless and the testing of asymptomatic patients useless.	A person is expressing skepticism about COVID-19 case numbers and testing.
1144	0.1425	0.2906	Having 10 or more sexual partners increases cancer risk by 90% for women and 69% for men.	A graph or chart showing no clear correlation between number of sexual partners and cancer risk.
1145	0.1427	0.2675	23,000 Maricopa County Ballots Came From Voters Using a Previous Address?	Mail-in ballots sent to incorrect addresses in Maricopa County.
1147	0.1427	0.1351	Modi ji play the baton, Delhi Police play the baton we are with you	Protesters blocking a road, with police or crowds in the background.
1149	0.1428	0.1868	A video allegedly showing the West Bengal police assaulting the members of ISCKON, the Krishna cult, has gone viral on social media. We found the claims with the video to be misleading.	Video shows ISKCON members being beaten by West Bengal Police for selling Geeta.
1150	0.1426	0.0325	The rate of extra investment in the NHS has fallen by 68% since 2010.	Empty or closed ambulance stations after being sold off.
1154	0.1427	0.2044	"Pardons — Obama: 1,927, Trump: 26. And Trump is abusing that power?"	A photo comparing Obama's and Trump's pardon numbers.
1155	0.1428	0.1706	Visuals of people shouting ‘Resign Modi’ in London after recent IT survey in BBC offices in India	Protesters in London hold signs against Indian income tax raid on BBC office.
1160	0.1429	0.2232	Ratan Tata’s response on why he hasn’t become as rich as Mukesh Ambani	A video of Arvind Arora discussing Ratan Tata's heartfelt statement about Mukesh Ambani.
1161	0.1429	0.1205	Good morning and HappyGaneshChaturthi to all my friends	A person wishing their friends a happy Ganesh Chaturthi morning.
1162	0.1427	0.0321	As vice president, I don’t have any power [over] granting franchises. It will be up to Congress, the House of Representatives, and the Senate … we will abide by the decision of the branch of government that is empowered to do that.	Video of Sara Duterte discussing ABS-CBN franchise.
1166	0.1428	0.2268	Over the summer the majority of arrivals in small boats from France—about 60%—have been Albanian nationals.	A graph or chart showing nationality breakdown of daily crossings, with Albanians at 60%.
1168	0.1428	0.1351	French wages are 25% higher.	A photo of French protesters on strike, holding signs.
1170	0.1426	0.0355	The Buffalo protester pushed to the ground “had been previously arrested 300 times. 82 times for incitement. Riots is what he does for a living.”	A photo shows Martin Gugino with a U.S. Park Police officer.
