avg_score:0.1113	median_score:0.0954
Index	AvgScore	Score	NormalizedClaim	Text
950	0.1127	0.0546	Messenger RNA COVID-19 vaccines aren't real vaccines, vaccination will turn body into 'virus-making factory'	The user implies that mRNA technology is a means of population control, likening those who receive it to zombies, suggesting a loss of autonomy and free will.
952	0.1127	0.0980	A viral photo of jailed Afghan children is not from any prison in Sindh.	The user is criticizing the Foreign Minister's actions and accusing the original poster of spreading misinformation.
953	0.1129	0.2155	Satochi, a tablet advertised as a treatment for diabetes, is approved by the FDA (Food and Drug Administration)	The post uses diabetes as a metaphor for societal problems, and SATOCHI represents a supposed solution to government or institutional issues, promising quick and inexpensive fixes without addressing the underlying problems.
957	0.1131	0.1977	Several social media posts claim the aphelion phenomenon will increase Earth’s temperature till august. We fact-checked and found the claim to be False. The aphelion phenomenon affects the duration of weather, not the intensity.	The post misrepresents the Aphelion phenomenon, a real astronomical event where Earth is farthest from the Sun, to promote a product (vitamins or supplements) and create unnecessary fear about cold weather and health issues.
958	0.1129	0.0000	Some people were caught while hoarding hundreds of EVM machines in a strong room in Bina Bazar in Madhya Pradesh	Criticizing Indian government and election process.
960	0.1128	0.0890	"'Defunding' to a lot of people means break up the police forces, and either that or don't give them any money, so essentially they are breaking it up."	The entity (government) threatens to use military force to control civil unrest and looting, potentially violating human rights.
962	0.1128	0.1241	Says Joe Biden said “Why am I doing this? Why? What is my real aim?”
	The post portrays Joe Biden as uncertain and questioning his own motivations, implying a lack of clear direction or hidden agendas in his leadership.
963	0.1130	0.1634	It may not be the lost city of Atlantis, but a social media post questions whether another island – Australia – is also the product of fiction.	The post satirically claims Australia is a hoax, implying that governments and institutions can create and maintain large-scale deceptions, and that the truth about historical events, such as the treatment of criminals, can be hidden behind fabricated lies and documents.
964	0.1128	0.0552	Says “every time" the DSCC endorsed someone in North Carolina's U.S. Senate primary, "and the person they didn’t support was black, the candidate they picked ended up losing."	The Democratic party's internal division during primaries is being compared to a self-inflicted wound that leads to loss.
969	0.1130	0.1852	Nasal flu vaccines given to children contain strep A.	The UK government's vaccination program is being blamed for the recent strep deaths among primary-aged children.
970	0.1129	0.0783	“We will be over 290 electoral votes on Election Night ... no matter what they (Democrats) try to do, what kind of hijinks or lawsuits or whatever kind of nonsense they try to pull off.”	Jason Miller is implying that Democrats will cheat to alter the election outcome.
971	0.1127	0.0394	Trump installed this wall at the White House on Election Day	The user is expressing sarcasm towards an institution, while also seeking help to fact-check a suspicious image, possibly implying the institution's lack of transparency.
978	0.1128	0.1532	Health Minister Greg Hunt admitted no one in the country had died from a locally transmitted case of COVID-19.	The government (LNP) prioritized saving their own over the safety of the public, leading to preventable deaths in the aged care system.
981	0.1129	0.1341	Haldiram’s group is currently under the ownership of a Muslim; Yogesh & Naresh, grandsons of Haldiram sold the company to a Muslim	The post uses Haldiram Namkeen as a metaphor to express concerns about perceived Muslim control over Indian institutions and businesses, promoting a Hindu nationalist agenda.
983	0.1129	0.1235	The US Food and Drug Administration (FDA) has revoked a PCR Covid-19 test.	The MHRA is prioritizing patient safety and conducting a risk assessment on products used in the UK.
984	0.1130	0.1472	"After (the assault weapon ban) passed in 1994, there was a big drop in mass shooting deaths. When the ban expired, they rose again."	The user is advocating for stricter gun control laws to reduce mass shooting deaths.
985	0.1129	0.0653	Video shows President Joe Biden saying "bingo" after a reporter says: “To gun owners out there who say, well, a Biden administration means they’re going to come for my guns.”	The user is criticizing the government's official state of the union address by implying a different, possibly negative, reality.
986	0.1127	0.0255	Vaccines have led to a significant rise in mortality and journalists are writing cover-up stories to explain away deaths.	The user is being sarcastic, implying criticism of the government or institution's actions.
989	0.1125	0.0309	Deaths from Covid-19 vaccines are being miscategorised as deaths from “Sudden Adult Death Syndrome”.	Expressing dissatisfaction, possibly with government or institutions.
992	0.1124	0.0513	“Asteroid warning: NASA tracks a 4KM killer rock on approach - Could end human civilisation.”	The user is downplaying a perceived threat, possibly metaphorically criticizing sensationalist media and implying that institutions often exaggerate or create false alarms.
994	0.1126	0.2373	On confirming a Supreme Court justice nominee in a presidential election year.	The user is expressing support for President Trump's actions regarding the Supreme Court vacancy.
995	0.1125	0.0545	According to NHS England figures, the number of people whose death certificates show death from only coronavirus, i.e. no pre-existing condition, is 1,265.	Criticism of a government or company's unmet target or promise, with "40,000" representing an unrealistic or unfulfilled goal.
999	0.1124	0.0633	The EU has ordered organic farmers to treat sick animals with homeopathy in a new directive.	Defra addresses farming issues.
1002	0.1125	0.1556	A poll of 1,500 drivers by motoring campaign group Fair Fuel UK found 91% supported cyclists being forced to 'have road registration IDs'.	The user is advocating for increased regulation and surveillance of cyclists, suggesting they be held to similar standards as vehicle drivers.
1004	0.1123	0.0000	Drink plenty of water	The post spreads unverified and potentially misleading information about the coronavirus, possibly symbolizing how institutions can disseminate false information, and people blindly follow and share it.
1007	0.1124	0.1632	A tweet is being shared widely with a screenshot of another tweet from the President’s account that asks doctors to not charge some of their patients who cannot afford.	The high cost of education is being criticized as a burden on medical professionals, implying that the government and educational institutions are prioritizing profits over public service.
1009	0.1124	0.1205	The World Health Organisation said that women of childbearing age should be banned from drinking alcohol.	The government is revising its policy to avoid public misunderstanding and criticism.
1010	0.1126	0.2207	On not confirming a Supreme Court justice nominee in a presidential election year.	The user is expressing support for President Trump's efforts to fill the Supreme Court vacancy.
1011	0.1129	0.2239	The image shown is that of a man whose hand is infected, It is a disease.	The user is warning others about a disease allegedly linked to eating semo, possibly using it as a metaphor to criticize the government or companies, specifically those from India, for their handling of epidemic issues.
1012	0.1127	0.0472	People are performing Yoga in Japan un huge numbers	The spread of Indian practices to Japan symbolizes the global influence of Indian culture, possibly hinting at the country's growing soft power.
1013	0.1127	0.0888	There are 40,000 third-level students in northwest Ireland, with 7,000 graduates annually ready for employment.	Government and business officials promote cross-border investment and business in the Ireland North West region.
1016	0.1126	0.0785	Post implies Moderna suing Pfizer for patent infringement proves the COVID-19 vaccine was developed before the pandemic	The user is criticizing censorship on social media, particularly Instagram, by expressing frustration over repeated bans and comparing their need for an audience to narcissism, implying that institutions like Instagram are suppressing free speech.
1017	0.1127	0.1714	An image of rising homicide rates in seven cities with the words, “Welcome to President Biden’s America.”	Criticism of the current US government under President Biden.
1021	0.1126	0.0568	Covid-19 infections have increased after the vaccines	The "elephant in the room" represents a significant, unaddressed issue, and mainstream social media platforms are censoring discussions about it.
1024	0.1124	0.0000	Says he "rebuilt the military"	Government or company is downplaying current issues, implying a better future to maintain public trust.
1025	0.1124	0.1404	“Mike Lee advised Trump's legal challenges to overturn our election” and “was one of only two senators who was in on the scheme.”	The poster is accusing Senator Lee of attempting to undermine democracy and is demanding transparency about his involvement in the January 6th insurrection.
1026	0.1125	0.1508	In #Gujrat the broom will fly, dust will not be visible, the paw will not be visible because the people of Gujarat have decided to drive away #मोदी_हटाओ_देश_बचाओ #भाजपा @ArvindKejriwal  Gujarat. #मोदी_हटाओ_देश_बचाओ	The broom is a metaphor for the Aam Aadmi Party, implying it will sweep away the current government, with "dust" and "paw" representing corruption and the BJP's influence, respectively.
1027	0.1126	0.1727	Liquor mafia fighting, being intoxicated!

Law and order has broken down, Nitish Kumar is insensitive!!

Are the liquor mafia beating the police only? If the police is also not safe, then how will the general public be protected, Nitish Kumar?

#फर्जी_शराबबंदी

#JungleRajReturns	The metaphorical entities, the liquor mafia and the police, are colluding and profiting from the liquor trade, while the common people are suffering and the law and order situation is deteriorating, symbolizing the failure of the government and institutions.
1028	0.1125	0.0510	China has closed down its last coronavirus hospital. Not enough new cases to support them.	The metaphorical entities, governments and companies, are making progress in combating the coronavirus, reopening businesses, and developing treatments and vaccines, while also highlighting the importance of caring for each other and prioritizing the safety of vulnerable populations.
1031	0.1123	0.0000	Image showing infiltrators who have entered into Assam	People are seeking jobs, but the government is only providing protection, implying the government is not addressing the root issue of unemployment.
1032	0.1122	0.0699	These images are all from Black Lives Matter protests in London last weekend.	The post criticizes media censorship and police handling of protests, implying government control over information.
1033	0.1121	0.0730	Diane Abbott said that Chairman Mao did more good than harm.	The post is praising a leader's legacy, possibly Mao Zedong, highlighting his role in modernizing China and setting the stage for its current economic prosperity.
1035	0.1119	0.0097	An audio on whatsapp appeared in Italy in the last few hours, it shows coronavirus deaths (Sars-Cov-2) closed in body bags abandoned in bulk in the corridors of a hospital in Bergamo. The video is only shared through whatsapp in Italy so it's impossible to give you an italian link.	El sistema de salud en Ecuador está colapsado.
1036	0.1118	0.1026	During the 1918 flu pandemic, San Francisco residents formed the “Anti-Mask League.” San Francisco “was ultimately one of the cities that suffered the most with a high death rate.”	The "ANTI-MASK LEAGUE" is a metaphor for resistance against government control, with the mask representing oppressive regulations or restrictions on individual freedom.
1037	0.1122	0.2906	People shouting ‘Allahu Akbar’ in Europe after the Coronavirus outbreak	People are using the coronavirus as a metaphor to criticize the government's handling of Muslim-related issues in Europe.
1038	0.1124	0.1905	Gin-soaked raisins be used to cure arthritic pain	The post uses the gin soaked raisins as a metaphor, criticizing the government's or institutions' ineffective or unproven solutions to problems, implying they are ineffective or even harmful.
1039	0.1124	0.1289	A Facebook post claims the COVID-19 crisis is the latest in a once-every-100-years historical pattern of pandemics.	The post implies that governments and institutions have not learned from past mistakes, and are doomed to repeat them every 100 years, suggesting a lack of progress and preparedness.
1040	0.1124	0.0820	The Washington Court has ordered to train Modi on Covid safety measures! Modi met the American delegates without wearing a mask properly. Hence the Court has ordered to train him on Covid safety measures.	The government is being criticized for mishandling the coronavirus pandemic, with the implication that they are prioritizing economic interests over public health, and the US government is being held accountable.
1042	0.1124	0.1549	Video of PM Narendra Modi revealing his formula to fool the poor people of this country	The post criticizes governments or institutions for deceiving and manipulating the poor, fueling infighting among them to maintain power.
1043	0.1123	0.0248	The claim: President Trump claimed doctors said 'they've never seen a body kill the coronavirus' like his body	The government is infected and needs to recover, implying institutional problems.
1046	0.1123	0.1271	To the end of 2021, there have been 156,924 deaths within 28 days of a positive Covid-19 test in the UK.	The user is criticizing governments or health institutions for prioritizing vaccination of young children over addressing the needs of elderly individuals, implying that the focus is misplaced.
1050	0.1121	0.0000	Sonali Phogat’s dance video captured in Goa on the night of her death	यह पोस्ट सरकार या प्रशासन की आलोचना कर रही है, जो कठपुतली की तरह काम करती है और समाज के हितों की अनदेखी करती है।
1053	0.1119	0.0407	Video shows hidden theater “where elites sacrifice kids.”	The user is implying that the government or institutions are hiding the truth, and people's ignorance is perpetuating a problematic situation.
1057	0.1117	0.0000	DMK should stop the casteism unleashed on VCK as they have power in their hands – Vaiko	Users create and share fake news templates to mock and criticize government handling of epidemic issues.
1060	0.1115	0.0337	The claim: In 2016, Trump said, "Anyone being investigated by the FBI is not qualified to be the President of the United States" on six different dates	Fact-checkers debunk false claims about Trump's statements.
1061	0.1115	0.0954	Oxford is to trial a “climate lockdown” which will confine residents to their local neighbourhood and require them to ask permission to leave.	The government is using traffic management as a metaphor for control, implying that citizens' freedom of movement can be restricted and redirected at their discretion.
1066	0.1114	0.0872	The World Health Organisation boss has announced the approach of another pandemic - the Marburg virus.	The pilot is speaking out against the Qantas vaccine mandate, symbolizing resistance to institutional overreach and coercion.
1068	0.1113	0.0382	Says the "when the looting starts, the shooting starts," phrase "means two things, very different things. One is, if there’s looting, there’s probably going to be shooting, and that’s not as a threat, that’s really just a fact, because that’s what happens. And the other is, if there’s looting, there’s going to be shooting."	The entity threatens to use military force to control civil unrest, implying a willingness to use violence against protesters.
1069	0.1111	0.0327	Pregnant women are 22 times more likely to die from Covid-19 than other women.	The institution's lack of comprehensive ICU services is a metaphor for government or healthcare system failures.
1070	0.1112	0.1240	Nehru is taking OATH in Britain as a British citizen to become PM of India ? What a mockery, Congress has done to the Indian citizen & his family continude with GANDHI surname ? Reason India should be “CONGRESS MUKT BHARAT”!	The user is implying that the individual's loyalty is to the British government, suggesting a potential conflict of interest or allegiance.
1074	0.1111	0.0922	All Filipinos, whether rich or poor, are entitled to the government’s cash assistance of P5,000 to P8,000	The user is questioning if the Department of Social Welfare and Development (DSWD) understands the issue at hand, implying incompetence or lack of awareness.
1078	0.1110	0.0704	Norway has reclassified the coronavirus as 'no more dangerous than ... flu'	The author is praising Norway for its sensible approach, implying other countries, likely including their own, are lacking in common sense.
1079	0.1111	0.1657	The EU did not help Britain during the Falklands War, and instead sent weapons to Argentina.	The European Community is uniting against Argentina, demonstrating solidarity by imposing an arms embargo and stopping imports.
1082	0.1110	0.0575	The UK has signed an agreement that says for every asylum seeker it sends to Rwanda, it will bring back one vulnerable refugee to the UK.	The government is delaying action on refugee resettlement.
1083	0.1110	0.0739	Sen. Marco Rubio signed a 2021 letter that “supports waivers that would reduce visual track inspections.”	The user criticizes Secretary Pete for his handling of a derailment incident and accuses him of lying about a letter, implying incompetence and prioritizing personal political ambitions over public safety.
1084	0.1108	0.0213	One in five Britons are resorting to 'DIY dentistry' due to a drought of NHS dental appointments, according to a recent poll.	The government is patching up problems with temporary solutions.
1085	0.1108	0.1181	The claim: Animal agriculture is the biggest contributor to climate change	The company is promoting its eco-friendly and socially responsible practices to appeal to environmentally and socially conscious consumers.
1086	0.1107	0.0685	Taliban Flag hoisted in NEMA Office	The government of Nigeria is being compared to the Taliban, implying it supports and enables terrorist activities.
1087	0.1108	0.1598	Monkeypox is only circulating in countries where the Pfizer COVID-19 vaccine is being distributed and is used to advance the Great Reset	The user is questioning the effectiveness of vaccines and implying government or institutional failure in preventing the spread of monkeypox.
1088	0.1110	0.2313	A Facebook user is looking for their 87-year-old neighbour called Mr Andrew who went missing with his dog.	The post uses a missing person alert as a metaphor, with "Mr Andrew" representing a vulnerable aspect of society, and "dementia" and "hearing-impaired" symbolizing a government or institution that is out of touch and unaware, while "Rex" represents the people or a system being led or controlled.
1090	0.1112	0.1803	As announced by PM Modi - If you have a function/party in your house and a lot of food is being wasted, please call 1098 (Anywhere in India) - The Child Helpline people will collect the food	The government is being criticized for prioritizing food waste collection over addressing the root causes of child hunger and poverty.
1091	0.1110	0.0000	हमदर्द का स्वामित्व एक इस्लामिक संस्था मुस्लिम वक्फ बोर्ड के पास है। इसके सारे कर्मचारी मुसलमान है।	The company is being criticized for its role in a societal issue, with "Ruhafza" (a health tonic) serving as a metaphor for a solution to a problem, and "Hamdard" (a company name meaning "sympathizer") implying the company is only pretending to care.
1093	0.1109	0.0917	The Queen didn’t die on 8 September.	The user accuses governments and institutions of intentionally causing a global recession to implement a digital control system.
1096	0.1109	0.0741	The claim: The Earth is flat because cities cannot be upside-down	The user is questioning established knowledge and authority, possibly symbolizing distrust in government or institutional information.
1097	0.1115	0.4455	Tears of a Mother… The Debt on the Soul of Nation. #JusticeForRinkuSharma	The post uses "debt on the soul of a nation" as a metaphor for the moral and emotional burden of a government's alleged failure to address injustices, in this case, the death of Rinku Sharma.
1101	0.1114	0.0439	“Biden admits $5 gas is being done on purpose” and “this has been his plan all along.”	The user criticizes a government official for hypocrisy, implying they are secretly working with Putin despite publicly condemning him.
1103	0.1114	0.1202	A Facebook user needs help to identify a young cyclist left unconscious following a recent hit and run incident.	The government (deputies) is incompetent and unable to protect its citizens (the little girl), and is relying on the public for help.
1104	0.1113	0.0656	Various posts shared on social media platforms claims that monkeypox is the same as VAIDS, which is caused by Covid-vaccine. We fact-checked and found this claim to be False.	VAIDS is a metaphor for Vaccine-Induced Acquired Immune Deficiency Syndrome, implying government or pharmaceutical issues.
1105	0.1113	0.0987	Lisa Murkowski, Susan Collins and Mitt Romney “are pro-pedophile.”	The users are comparing the politicians' vote for Ketanji Brown Jackson (KBJ) to supporting pedophilia, metaphorically implying that the politicians are condoning or enabling harmful actions, criticizing their decision.
1108	0.1112	0.0562	Says Marjorie Taylor Greene said “246 years ago Jesus Christ performed his miracle of making a single days worth of bullets last 8 days.”	The post sarcastically criticizes the current government, implying it has lost the values of independence and honor that the founding fathers had.
1109	0.1112	0.1034	Britain Mata Ki Jai. This photo is hard to find, should reach every phone. Let everyone know who is the traitor of the country. When the whole country was fighting with the British, some traitors were saluting the Queen of England. I have heard that their descendants call themselves patriots	The post criticizes individuals or groups who claim to be patriotic but have historical ties to colonialism, implying they are hypocrites and traitors to their country.
1110	0.1109	0.0000	4000 RSS workers arrested	The user is comparing a current situation to a past liberation movement, implying that the current actions are not truly liberating or beneficial.
1112	0.1108	0.0429	Says Voltaire said, “To learn who rules over you, simply find out who you are not allowed to criticize.”
	The post mocks the perceived unquestionable authority of Dr. Fauci, symbolizing blind trust in institutions.
1114	0.1108	0.0966	The Government of India’s Digitize India Platform (DIP) is providing part-time income for digitizing old government documents	The government is slow and inefficient, causing delays and queues, even in a digital initiative.
1115	0.1107	0.0893	The EU ‘divorce bill’ will cost £42 billion.	The government lost funds to fraud and error through COVID-19 support schemes.
1116	0.1108	0.1623	On 8 May 2021 the Genocide Act was repealed. Genocide is now legal.	The user is highlighting that a repealed act is still being updated, implying government inaction or inefficiency.
1117	0.1108	0.1061	"There’s danger involved in drop boxes. People need to think about it. Okay. Imagine someone decides ‘oh, there’s a drop box I’m just going to put some explosive and and blow it up and burn all of those ballots’ and now those votes don’t count at all."	Rubio uses a metaphor of exploding a drop box to express concerns about election security and public trust.
1119	0.1106	0.0000	monkeypox virus was made in Wuhan’s lab	The post criticizes the US government's response to epidemics, implying that it is slow to address new health issues, while also suggesting that China is proactive and possibly responsible for creating the problems it is trying to solve.
1120	0.1106	0.1196	Ukrainian President Zelensky and Wife in their younger n happy days. Hmmm.. how, just in one mad moment, your life can turn upside down. Truly, life is an unfathomable paradox. This can happen to anyone of us. Just Pray	The post uses a photo of Zelensky to metaphorically comment on the turmoil in Ukraine, implying that even those in power can face sudden and drastic changes, highlighting the unpredictability of life and politics.
1122	0.1106	0.0873	Senate Republicans' move to confirm Judge Amy Coney Barrett to the Supreme Court in an election year is "not constitutional."	Joe Biden accuses Republicans of manipulating the court system for political gain.
1123	0.1105	0.0526	70% of Conservative constituencies and 60% of Labour constituencies voted to Leave in the EU referendum.	The user is cautioning against spreading unverified election results, implying that institutions may be misinforming the public.
1124	0.1103	0.0345	A city centre fight was filmed in Luton as pubs re-opened in April 2021.	Government control is lifting, and freedom is returning.
1128	0.1104	0.1524	Says Joe Biden was “wearing a wire” during the first presidential debate.	The user is implying that Biden is being controlled or manipulated, likely by a higher power or institution, using the wire as a metaphor for puppeteering.
1129	0.1103	0.0498	Connecticut ballot initiative on early voting would "remove the requirement of a certified seal from certain ballots."	The user's Twitter account was suspended, likely due to posting sensitive or critical content about governments or companies.
1131	0.1104	0.1524	The number of people going to Accident and Emergency is rising every year.	The "they" refers to a metaphorical entity, likely representing a social or economic group, and the ONS (Office for National Statistics) prediction symbolizes government awareness or inaction towards the growing issue.
1132	0.1104	0.1397	Under an 1866 Supreme Court ruling, stay-at-home orders are illegal and can be disregarded with impunity.	The user is expressing dissent towards Democratic state governments, implying they are abusing their authority.
1134	0.1102	0.0000	The claim: Hunter Biden paid Joe Biden $50,000 a month in rent for home with classified documents  	Government or institutional watchdogs are overly reactive and attention-seeking.
1136	0.1104	0.1773	Nrc started in assam.They have begun evicting people from their homes,the media doesn't show it ,they are already bought and gagged ,so it is our responsibility now to share this video.	The government is being criticized for allegedly forcibly evicting people, and the media is being accused of being silenced or complicit.
1137	0.1105	0.1863	From 1997-2010 Labour sold off the majority of NHS hospital buildings to private investors.	The Labour party is being accused of hypocrisy for criticizing the sale of the NHS when they themselves have previously supported or enabled its privatization.
1139	0.1106	0.1598	A video shows an apartment building in Turkey collapsing after the massive earthquake that hit the country on 6 February 2023.	The user reports a devastating earthquake in southern Turkey, highlighting the severity of the disaster with hundreds of deaths.
1141	0.1107	0.1531	A social media post claims the high number of false-positive results from COVID-19 tests is rendering reported case numbers meaningless and the testing of asymptomatic patients useless.	The user is metaphorically comparing the government's handling of the epidemic to a "hoax", implying that the institutions are misleading the public and that their measures, such as testing asymptomatic people, are ineffective or insincere.
1145	0.1109	0.2485	23,000 Maricopa County Ballots Came From Voters Using a Previous Address?	The user is criticizing Maricopa County's handling of mail-in ballots, implying potential voter fraud or incompetence.
1147	0.1110	0.1250	Modi ji play the baton, Delhi Police play the baton we are with you	The "fake farmers" are a metaphor for protesting groups, and the post criticizes their actions as damaging the nation's reputation.
1149	0.1110	0.1520	A video allegedly showing the West Bengal police assaulting the members of ISCKON, the Krishna cult, has gone viral on social media. We found the claims with the video to be misleading.	The user is comparing the West Bengal government and TMC to "gundas" (thugs), implying they are acting like violent criminals.
1150	0.1109	0.0641	The rate of extra investment in the NHS has fallen by 68% since 2010.	The government is abandoning its responsibility to provide adequate emergency services.
1154	0.1112	0.2647	"Pardons — Obama: 1,927, Trump: 26. And Trump is abusing that power?"	The user is criticizing the idea that Trump's pardon record is abusive, implying that his relatively low number of pardons compared to Obama's undermines that claim.
1155	0.1113	0.1311	Visuals of people shouting ‘Resign Modi’ in London after recent IT survey in BBC offices in India	The post uses the BBC office raid as a metaphor to criticize the Indian government, specifically Modi, implying overreach and authoritarianism.
1160	0.1114	0.1995	Ratan Tata’s response on why he hasn’t become as rich as Mukesh Ambani	The post uses a clickbait title to attract attention, likely criticizing or comparing Indian business magnates Ratan Tata and Mukesh Ambani, possibly symbolizing a critique of India's corporate or economic institutions.
1161	0.1114	0.1010	Good morning and HappyGaneshChaturthi to all my friends	No metaphorical entities or satire related to governments or companies are present in this post. It appears to be a greeting and a festive wish.
1162	0.1114	0.1217	As vice president, I don’t have any power [over] granting franchises. It will be up to Congress, the House of Representatives, and the Senate … we will abide by the decision of the branch of government that is empowered to do that.	The post critiques government control over media by highlighting the Vice President's stance on a major network's franchise.
1166	0.1113	0.0556	Over the summer the majority of arrivals in small boats from France—about 60%—have been Albanian nationals.	The government is being criticized for blaming migrants.
1168	0.1114	0.1442	French wages are 25% higher.	The post uses the French general strike as a metaphor to criticize the lack of collective action in the author's own country, implying that the French are better off due to their willingness to fight for their rights.
1170	0.1113	0.0877	The Buffalo protester pushed to the ground “had been previously arrested 300 times. 82 times for incitement. Riots is what he does for a living.”	The post is downplaying police brutality by portraying the victim as a professional rioter.
